Item_ID,Brand_ID,Category,Material,Item_Price_USD,Expected_Wear_Frequency_per_month,usage_label
ITEM-002873,BRAND-3264,Dress,Bamboo Fabric,124.3,2,Low
ITEM-002874,BRAND-2198,Jacket,Vegan Leather,248.09,3,Low
ITEM-002875,BRAND-1411,Sweater,Recycled Polyester,297.11,1,Low
ITEM-002876,BRAND-1142,Blouse,Vegan Leather,98.21,1,Low
ITEM-002877,BRAND-0290,T-shirt,Organic Cotton,84.12,10,High
ITEM-002878,BRAND-4745,Sweater,Organic Cotton,64.73,2,Low
ITEM-002879,BRAND-3711,Shorts,Bamboo Fabric,95.71,4,Medium
ITEM-002880,BRAND-3740,Skirt,Hemp,89.21,2,Low
ITEM-002881,BRAND-4631,Skirt,Bamboo Fabric,221.01,2,Low
ITEM-002882,BRAND-1229,Sweater,Tencel,167.54,1,Low
ITEM-002883,BRAND-4172,T-shirt,Tencel,89.49,7,Medium
ITEM-002884,BRAND-1859,Jeans,Bamboo Fabric,33.89,8,Medium
ITEM-002885,BRAND-3185,Jacket,Vegan Leather,619.46,1,Low
ITEM-002886,BRAND-1884,Skirt,Bamboo Fabric,187.67,3,Low
ITEM-002887,BRAND-4445,T-shirt,Tencel,62.01,11,High
ITEM-002888,BRAND-2610,Blouse,Vegan Leather,186.09,1,Low
ITEM-002889,BRAND-1416,Sweater,Bamboo Fabric,211.42,2,Low
ITEM-002890,BRAND-0934,Jeans,Vegan Leather,395.8,9,High
ITEM-002891,BRAND-1854,T-shirt,Tencel,146.56,8,Medium
ITEM-002892,BRAND-0463,Sweater,Tencel,349.7,5,Medium
ITEM-002893,BRAND-1357,Jacket,Bamboo Fabric,356.48,1,Low
ITEM-002894,BRAND-4692,Jeans,Tencel,382.99,4,Medium
ITEM-002895,BRAND-0033,Sweater,Vegan Leather,486.65,2,Low
ITEM-002896,BRAND-0465,Blouse,Tencel,55.24,4,Medium
ITEM-002897,BRAND-2163,Activewear,Organic Cotton,166.04,2,Low
ITEM-002898,BRAND-4446,Sweater,Hemp,421.88,4,Medium
ITEM-002899,BRAND-1733,Jacket,Recycled Polyester,275.66,2,Low
ITEM-002900,BRAND-1440,Activewear,Hemp,95.36,3,Low
ITEM-002901,BRAND-0625,Blouse,Recycled Polyester,237.86,1,Low
ITEM-002902,BRAND-3585,Skirt,Recycled Polyester,131.29,2,Low
ITEM-002903,BRAND-4405,T-shirt,Vegan Leather,91.49,9,High
ITEM-002904,BRAND-1129,Sweater,Vegan Leather,117.45,6,Medium
ITEM-002905,BRAND-4951,Dress,Tencel,337.0,1,Low
ITEM-002906,BRAND-3799,Jacket,Vegan Leather,1017.04,1,Low
ITEM-002907,BRAND-1559,T-shirt,Bamboo Fabric,49.86,7,Medium
ITEM-002908,BRAND-0652,Blouse,Hemp,37.11,5,Medium
ITEM-002909,BRAND-4845,Skirt,Hemp,245.97,2,Low
ITEM-002910,BRAND-3810,T-shirt,Tencel,49.18,11,High
ITEM-002911,BRAND-0276,Sweater,Hemp,194.62,4,Medium
ITEM-002912,BRAND-2730,Sweater,Tencel,401.86,1,Low
ITEM-002913,BRAND-2647,Sweater,Vegan Leather,428.13,7,Medium
ITEM-002914,BRAND-0557,Dress,Bamboo Fabric,333.79,1,Low
ITEM-002915,BRAND-2175,Shorts,Tencel,30.33,1,Low
ITEM-002916,BRAND-4953,Shorts,Tencel,10.0,2,Low
ITEM-002917,BRAND-0958,Shorts,Vegan Leather,59.31,6,Medium
ITEM-002918,BRAND-1872,Jeans,Hemp,148.93,8,Medium
ITEM-002919,BRAND-3219,Activewear,Hemp,116.01,9,High
ITEM-002920,BRAND-1386,Dress,Hemp,273.61,1,Low
ITEM-002921,BRAND-0456,Jeans,Recycled Polyester,227.55,3,Low
ITEM-002922,BRAND-3069,Activewear,Tencel,193.86,4,Medium
ITEM-002923,BRAND-1942,Sweater,Tencel,521.72,5,Medium
ITEM-002924,BRAND-2735,Coat,Organic Cotton,314.86,1,Low
ITEM-002925,BRAND-0229,Jacket,Organic Cotton,430.41,1,Low
ITEM-002926,BRAND-3546,Skirt,Organic Cotton,357.02,5,Medium
ITEM-002927,BRAND-3344,Coat,Tencel,495.44,2,Low
ITEM-002928,BRAND-2022,T-shirt,Bamboo Fabric,44.93,2,Low
ITEM-002929,BRAND-4666,Jacket,Organic Cotton,971.7,1,Low
ITEM-002930,BRAND-3056,Skirt,Hemp,136.32,3,Low
ITEM-002931,BRAND-0263,T-shirt,Hemp,53.26,4,Medium
ITEM-002932,BRAND-1496,Jacket,Hemp,335.57,2,Low
ITEM-002933,BRAND-1194,Shorts,Recycled Polyester,48.29,1,Low
ITEM-002934,BRAND-0350,Dress,Recycled Polyester,266.63,2,Low
ITEM-002935,BRAND-4884,Jacket,Bamboo Fabric,512.65,3,Low
ITEM-002936,BRAND-4011,Sweater,Bamboo Fabric,365.59,3,Low
ITEM-002937,BRAND-3406,T-shirt,Recycled Polyester,35.3,5,Medium
ITEM-002938,BRAND-3047,Sweater,Recycled Polyester,196.29,5,Medium
ITEM-002939,BRAND-3216,T-shirt,Bamboo Fabric,27.61,8,Medium
ITEM-002940,BRAND-4079,T-shirt,Vegan Leather,29.13,13,High
ITEM-002941,BRAND-4820,T-shirt,Vegan Leather,30.82,7,Medium
ITEM-002942,BRAND-2279,Blouse,Hemp,341.64,3,Low
ITEM-002943,BRAND-0391,Blouse,Recycled Polyester,191.15,1,Low
ITEM-002944,BRAND-3052,Jacket,Tencel,107.38,1,Low
ITEM-002945,BRAND-2500,Dress,Tencel,459.8,1,Low
ITEM-002946,BRAND-4194,Jeans,Hemp,186.82,6,Medium
ITEM-002947,BRAND-1346,Shorts,Recycled Polyester,192.88,7,Medium
ITEM-002948,BRAND-3892,Shorts,Recycled Polyester,100.44,5,Medium
ITEM-002949,BRAND-2818,Jeans,Recycled Polyester,266.94,8,Medium
ITEM-002950,BRAND-1223,Coat,Tencel,271.72,1,Low
ITEM-002951,BRAND-0312,Dress,Hemp,266.51,3,Low
ITEM-002952,BRAND-4218,T-shirt,Tencel,71.63,10,High
ITEM-002953,BRAND-4399,Jacket,Hemp,130.35,1,Low
ITEM-002954,BRAND-0429,T-shirt,Bamboo Fabric,82.67,8,Medium
ITEM-002955,BRAND-1245,Activewear,Vegan Leather,187.82,5,Medium
ITEM-002956,BRAND-3650,T-shirt,Bamboo Fabric,109.4,7,Medium
ITEM-002957,BRAND-0968,Shorts,Hemp,125.11,4,Medium
ITEM-002958,BRAND-0848,Sweater,Recycled Polyester,225.47,1,Low
ITEM-002959,BRAND-4845,Dress,Recycled Polyester,351.73,2,Low
ITEM-002960,BRAND-4597,Coat,Tencel,697.64,4,Medium
ITEM-002961,BRAND-1220,Coat,Hemp,175.06,1,Low
ITEM-002962,BRAND-2126,Dress,Organic Cotton,105.97,1,Low
ITEM-002963,BRAND-3708,Activewear,Recycled Polyester,151.63,5,Medium
ITEM-002964,BRAND-4334,T-shirt,Organic Cotton,93.44,12,High
ITEM-002965,BRAND-0887,Jeans,Bamboo Fabric,175.88,4,Medium
ITEM-002966,BRAND-1011,Jacket,Tencel,34.87,2,Low
ITEM-002967,BRAND-4549,Coat,Vegan Leather,1087.23,1,Low
ITEM-002968,BRAND-0948,Sweater,Bamboo Fabric,31.33,2,Low
ITEM-002969,BRAND-1717,Jeans,Tencel,75.0,11,High
ITEM-002970,BRAND-2067,T-shirt,Tencel,77.09,4,Medium
ITEM-002971,BRAND-2883,Coat,Vegan Leather,48.4,1,Low
ITEM-002972,BRAND-2196,Blouse,Bamboo Fabric,50.1,1,Low
ITEM-002973,BRAND-0753,Dress,Organic Cotton,159.2,1,Low
ITEM-002974,BRAND-3416,Sweater,Vegan Leather,217.35,7,Medium
ITEM-002975,BRAND-2326,Jeans,Organic Cotton,302.62,6,Medium
ITEM-002976,BRAND-4104,Jeans,Hemp,13.25,9,High
ITEM-002977,BRAND-3258,T-shirt,Recycled Polyester,10.93,14,High
ITEM-002978,BRAND-3757,Jeans,Bamboo Fabric,22.15,2,Low
ITEM-002979,BRAND-3424,Skirt,Organic Cotton,151.76,3,Low
ITEM-002980,BRAND-4568,Jeans,Hemp,95.56,4,Medium
ITEM-002981,BRAND-1097,Activewear,Recycled Polyester,112.3,5,Medium
ITEM-002982,BRAND-2713,Activewear,Hemp,243.68,9,High
ITEM-002983,BRAND-3337,Activewear,Recycled Polyester,188.13,9,High
ITEM-002984,BRAND-4068,T-shirt,Tencel,84.71,8,Medium
ITEM-002985,BRAND-0736,Blouse,Organic Cotton,15.05,1,Low
ITEM-002986,BRAND-4184,T-shirt,Organic Cotton,116.6,7,Medium
ITEM-002987,BRAND-2651,Sweater,Bamboo Fabric,62.43,4,Medium
ITEM-002988,BRAND-1158,Activewear,Tencel,156.26,6,Medium
ITEM-002989,BRAND-3393,Jeans,Bamboo Fabric,139.89,10,High
ITEM-002990,BRAND-4679,Activewear,Recycled Polyester,221.5,9,High
ITEM-002991,BRAND-3162,T-shirt,Vegan Leather,10.0,5,Medium
ITEM-002992,BRAND-2931,Jeans,Organic Cotton,178.32,4,Medium
ITEM-002993,BRAND-4170,Dress,Recycled Polyester,367.53,3,Low
ITEM-002994,BRAND-2500,Skirt,Vegan Leather,308.4,1,Low
ITEM-002995,BRAND-1414,Sweater,Bamboo Fabric,60.24,3,Low
ITEM-002996,BRAND-1327,Blouse,Hemp,220.34,1,Low
ITEM-002997,BRAND-0787,Activewear,Organic Cotton,28.96,7,Medium
ITEM-002998,BRAND-2917,Blouse,Vegan Leather,243.61,2,Low
ITEM-002999,BRAND-4320,Activewear,Bamboo Fabric,45.86,5,Medium
ITEM-003000,BRAND-2550,Jeans,Tencel,28.87,2,Low
ITEM-003001,BRAND-4909,Jacket,Organic Cotton,850.18,2,Low
ITEM-003002,BRAND-1669,Sweater,Recycled Polyester,169.04,2,Low
ITEM-003003,BRAND-3950,Jeans,Bamboo Fabric,349.01,9,High
ITEM-003004,BRAND-1749,Dress,Vegan Leather,328.06,1,Low
ITEM-003005,BRAND-2241,Jeans,Hemp,275.91,3,Low
ITEM-003006,BRAND-1891,Jeans,Vegan Leather,140.28,3,Low
ITEM-003007,BRAND-0893,Sweater,Recycled Polyester,134.05,3,Low
ITEM-003008,BRAND-0394,Coat,Recycled Polyester,986.06,1,Low
ITEM-003009,BRAND-1218,Blouse,Recycled Polyester,274.43,1,Low
ITEM-003010,BRAND-1764,Blouse,Organic Cotton,263.23,3,Low
ITEM-003011,BRAND-3296,Jeans,Hemp,47.56,8,Medium
ITEM-003012,BRAND-4935,Dress,Bamboo Fabric,16.85,4,Medium
ITEM-003013,BRAND-4378,Skirt,Vegan Leather,32.16,2,Low
ITEM-003014,BRAND-0916,Shorts,Hemp,109.33,1,Low
ITEM-003015,BRAND-0180,Sweater,Organic Cotton,271.01,5,Medium
ITEM-003016,BRAND-4326,Jeans,Vegan Leather,241.42,6,Medium
ITEM-003017,BRAND-2093,Skirt,Recycled Polyester,30.77,2,Low
ITEM-003018,BRAND-2209,T-shirt,Organic Cotton,31.34,5,Medium
ITEM-003019,BRAND-0093,Activewear,Recycled Polyester,275.06,14,High
ITEM-003020,BRAND-2645,Dress,Vegan Leather,152.33,2,Low
ITEM-003021,BRAND-1434,Blouse,Hemp,267.36,1,Low
ITEM-003022,BRAND-2562,Coat,Vegan Leather,603.53,1,Low
ITEM-003023,BRAND-1517,Blouse,Organic Cotton,110.57,1,Low
ITEM-003024,BRAND-1655,T-shirt,Bamboo Fabric,75.86,8,Medium
ITEM-003025,BRAND-1680,T-shirt,Bamboo Fabric,57.76,7,Medium
ITEM-003026,BRAND-0735,Coat,Vegan Leather,174.05,1,Low
ITEM-003027,BRAND-1692,Sweater,Hemp,462.73,1,Low
ITEM-003028,BRAND-0264,Jacket,Vegan Leather,497.82,1,Low
ITEM-003029,BRAND-0711,Sweater,Vegan Leather,530.27,3,Low
ITEM-003030,BRAND-1199,Dress,Bamboo Fabric,449.73,1,Low
ITEM-003031,BRAND-4976,Blouse,Recycled Polyester,236.54,1,Low
ITEM-003032,BRAND-4053,Dress,Bamboo Fabric,42.88,3,Low
ITEM-003033,BRAND-3391,Jacket,Organic Cotton,1043.29,1,Low
ITEM-003034,BRAND-2043,Coat,Vegan Leather,924.65,2,Low
ITEM-003035,BRAND-3493,T-shirt,Bamboo Fabric,29.61,10,High
ITEM-003036,BRAND-1590,Blouse,Vegan Leather,33.1,1,Low
ITEM-003037,BRAND-2686,T-shirt,Vegan Leather,145.06,11,High
ITEM-003038,BRAND-1648,T-shirt,Organic Cotton,69.54,10,High
ITEM-003039,BRAND-0780,Jeans,Bamboo Fabric,239.65,7,Medium
ITEM-003040,BRAND-0958,Jacket,Organic Cotton,339.2,3,Low
ITEM-003041,BRAND-0803,T-shirt,Hemp,57.73,4,Medium
ITEM-003042,BRAND-3893,T-shirt,Tencel,112.44,8,Medium
ITEM-003043,BRAND-4219,T-shirt,Bamboo Fabric,142.64,10,High
ITEM-003044,BRAND-3427,Jeans,Hemp,454.69,8,Medium
ITEM-003045,BRAND-4417,Jeans,Vegan Leather,355.23,5,Medium
ITEM-003046,BRAND-4449,Dress,Bamboo Fabric,469.91,2,Low
ITEM-003047,BRAND-4876,Blouse,Hemp,230.98,1,Low
ITEM-003048,BRAND-1568,Jacket,Vegan Leather,669.45,1,Low
ITEM-003049,BRAND-4944,Jacket,Vegan Leather,280.14,1,Low
ITEM-003050,BRAND-3464,Skirt,Organic Cotton,238.74,2,Low
ITEM-003051,BRAND-3686,T-shirt,Hemp,54.67,2,Low
ITEM-003052,BRAND-0594,T-shirt,Vegan Leather,73.52,15,High
ITEM-003053,BRAND-1453,Skirt,Bamboo Fabric,266.03,3,Low
ITEM-003054,BRAND-1746,Dress,Vegan Leather,287.03,4,Medium
ITEM-003055,BRAND-4180,Jeans,Vegan Leather,51.26,7,Medium
ITEM-003056,BRAND-4726,Jacket,Hemp,375.53,2,Low
ITEM-003057,BRAND-3308,Dress,Recycled Polyester,226.79,1,Low
ITEM-003058,BRAND-1162,Skirt,Bamboo Fabric,231.68,3,Low
ITEM-003059,BRAND-4770,Sweater,Vegan Leather,91.75,4,Medium
ITEM-003060,BRAND-4317,Sweater,Recycled Polyester,513.21,5,Medium
ITEM-003061,BRAND-3285,Shorts,Tencel,44.11,3,Low
ITEM-003062,BRAND-3383,Sweater,Hemp,62.03,4,Medium
ITEM-003063,BRAND-2791,Skirt,Vegan Leather,171.25,4,Medium
ITEM-003064,BRAND-3857,Blouse,Hemp,46.93,2,Low
ITEM-003065,BRAND-1820,Skirt,Vegan Leather,208.15,1,Low
ITEM-003066,BRAND-4181,T-shirt,Organic Cotton,81.81,8,Medium
ITEM-003067,BRAND-4070,Blouse,Organic Cotton,192.86,4,Medium
ITEM-003068,BRAND-2316,Jeans,Hemp,252.52,8,Medium
ITEM-003069,BRAND-0385,Coat,Tencel,550.75,2,Low
ITEM-003070,BRAND-1197,T-shirt,Hemp,52.41,10,High
ITEM-003071,BRAND-1163,T-shirt,Bamboo Fabric,17.0,6,Medium
ITEM-003072,BRAND-1205,T-shirt,Hemp,105.01,6,Medium
ITEM-003073,BRAND-2346,Activewear,Vegan Leather,14.29,6,Medium
ITEM-003074,BRAND-0867,Coat,Organic Cotton,529.64,2,Low
ITEM-003075,BRAND-2940,T-shirt,Recycled Polyester,91.54,10,High
ITEM-003076,BRAND-0322,Coat,Hemp,519.97,1,Low
ITEM-003077,BRAND-1244,Activewear,Tencel,62.58,7,Medium
ITEM-003078,BRAND-4647,T-shirt,Hemp,69.91,4,Medium
ITEM-003079,BRAND-2777,Jeans,Hemp,365.56,9,High
ITEM-003080,BRAND-1773,T-shirt,Recycled Polyester,41.94,3,Low
ITEM-003081,BRAND-0352,Activewear,Vegan Leather,123.46,4,Medium
ITEM-003082,BRAND-3883,Blouse,Organic Cotton,157.54,4,Medium
ITEM-003083,BRAND-0622,Jacket,Organic Cotton,194.08,2,Low
ITEM-003084,BRAND-0080,Jeans,Bamboo Fabric,148.81,8,Medium
ITEM-003085,BRAND-2088,Shorts,Vegan Leather,95.52,2,Low
ITEM-003086,BRAND-0545,Jeans,Tencel,384.15,10,High
ITEM-003087,BRAND-3881,Shorts,Organic Cotton,37.09,6,Medium
ITEM-003088,BRAND-4405,Sweater,Bamboo Fabric,260.23,2,Low
ITEM-003089,BRAND-4272,Sweater,Vegan Leather,302.19,1,Low
ITEM-003090,BRAND-4305,T-shirt,Bamboo Fabric,81.86,10,High
ITEM-003091,BRAND-0721,Jacket,Hemp,179.32,4,Medium
ITEM-003092,BRAND-3880,Jeans,Organic Cotton,122.77,5,Medium
ITEM-003093,BRAND-0740,T-shirt,Vegan Leather,139.27,8,Medium
ITEM-003094,BRAND-1584,Jacket,Recycled Polyester,373.0,1,Low
ITEM-003095,BRAND-1552,Jacket,Organic Cotton,828.69,3,Low
ITEM-003096,BRAND-1509,T-shirt,Bamboo Fabric,28.7,5,Medium
ITEM-003097,BRAND-4603,Activewear,Organic Cotton,287.52,4,Medium
ITEM-003098,BRAND-0409,Blouse,Hemp,220.65,4,Medium
ITEM-003099,BRAND-3446,T-shirt,Vegan Leather,83.04,14,High
ITEM-003100,BRAND-3498,Jeans,Vegan Leather,121.13,7,Medium
ITEM-003101,BRAND-3176,Jacket,Bamboo Fabric,443.45,1,Low
ITEM-003102,BRAND-1532,Shorts,Bamboo Fabric,308.89,2,Low
ITEM-003103,BRAND-4312,Blouse,Tencel,45.38,1,Low
ITEM-003104,BRAND-0729,Jacket,Recycled Polyester,1086.82,2,Low
ITEM-003105,BRAND-4062,Sweater,Hemp,73.27,4,Medium
ITEM-003106,BRAND-3948,Shorts,Recycled Polyester,178.45,1,Low
ITEM-003107,BRAND-4819,T-shirt,Vegan Leather,28.18,9,High
ITEM-003108,BRAND-1779,Jeans,Organic Cotton,389.23,2,Low
ITEM-003109,BRAND-1726,T-shirt,Tencel,33.21,7,Medium
ITEM-003110,BRAND-2437,Jacket,Recycled Polyester,157.97,1,Low
ITEM-003111,BRAND-4027,Skirt,Bamboo Fabric,36.3,1,Low
ITEM-003112,BRAND-1912,Jeans,Bamboo Fabric,341.62,1,Low
ITEM-003113,BRAND-3322,Shorts,Organic Cotton,91.41,4,Medium
ITEM-003114,BRAND-4371,Jacket,Hemp,421.46,2,Low
ITEM-003115,BRAND-1930,Shorts,Tencel,33.43,3,Low
ITEM-003116,BRAND-1167,Dress,Hemp,226.51,1,Low
ITEM-003117,BRAND-1817,Skirt,Tencel,296.69,1,Low
ITEM-003118,BRAND-2732,Shorts,Recycled Polyester,204.83,8,Medium
ITEM-003119,BRAND-1266,Sweater,Organic Cotton,305.25,2,Low
ITEM-003120,BRAND-1558,Dress,Hemp,226.44,2,Low
ITEM-003121,BRAND-0659,Jeans,Vegan Leather,234.59,7,Medium
ITEM-003122,BRAND-1691,Dress,Vegan Leather,14.37,5,Medium
ITEM-003123,BRAND-3750,Sweater,Tencel,116.9,3,Low
ITEM-003124,BRAND-1258,Jacket,Hemp,107.44,4,Medium
ITEM-003125,BRAND-3682,Coat,Bamboo Fabric,931.4,1,Low
ITEM-003126,BRAND-0919,Coat,Vegan Leather,583.34,1,Low
ITEM-003127,BRAND-3910,Jacket,Hemp,610.77,1,Low
ITEM-003128,BRAND-0325,Coat,Bamboo Fabric,204.11,3,Low
ITEM-003129,BRAND-2197,T-shirt,Organic Cotton,13.5,7,Medium
ITEM-003130,BRAND-0287,Dress,Vegan Leather,65.74,4,Medium
ITEM-003131,BRAND-2404,Blouse,Bamboo Fabric,293.02,1,Low
ITEM-003132,BRAND-1320,Blouse,Tencel,129.13,1,Low
ITEM-003133,BRAND-0215,T-shirt,Hemp,91.36,11,High
ITEM-003134,BRAND-0765,T-shirt,Hemp,73.94,5,Medium
ITEM-003135,BRAND-0745,Dress,Tencel,171.32,2,Low
ITEM-003136,BRAND-2225,Jeans,Tencel,292.91,5,Medium
ITEM-003137,BRAND-1394,Jeans,Organic Cotton,261.65,5,Medium
ITEM-003138,BRAND-1979,Dress,Recycled Polyester,120.68,1,Low
ITEM-003139,BRAND-0485,Sweater,Organic Cotton,38.23,2,Low
ITEM-003140,BRAND-3106,Shorts,Tencel,16.5,1,Low
ITEM-003141,BRAND-2465,Shorts,Hemp,128.61,3,Low
ITEM-003142,BRAND-1895,T-shirt,Bamboo Fabric,66.26,4,Medium
ITEM-003143,BRAND-3799,Blouse,Recycled Polyester,274.47,1,Low
ITEM-003144,BRAND-3214,Skirt,Organic Cotton,29.73,1,Low
ITEM-003145,BRAND-1683,Shorts,Hemp,39.63,2,Low
ITEM-003146,BRAND-2622,Shorts,Vegan Leather,55.07,3,Low
ITEM-003147,BRAND-1864,T-shirt,Hemp,122.22,10,High
ITEM-003148,BRAND-0329,T-shirt,Bamboo Fabric,50.47,10,High
ITEM-003149,BRAND-3338,Shorts,Vegan Leather,167.27,3,Low
ITEM-003150,BRAND-3541,Jacket,Vegan Leather,158.87,2,Low
ITEM-003151,BRAND-3072,Skirt,Recycled Polyester,67.2,1,Low
ITEM-003152,BRAND-2786,Jacket,Hemp,447.38,2,Low
ITEM-003153,BRAND-2807,T-shirt,Organic Cotton,12.96,6,Medium
ITEM-003154,BRAND-0823,T-shirt,Recycled Polyester,86.36,9,High
ITEM-003155,BRAND-2303,Jacket,Tencel,177.72,1,Low
ITEM-003156,BRAND-1707,Skirt,Tencel,300.58,3,Low
ITEM-003157,BRAND-3882,Sweater,Vegan Leather,150.13,3,Low
ITEM-003158,BRAND-3675,Coat,Vegan Leather,1029.34,1,Low
ITEM-003159,BRAND-0714,T-shirt,Bamboo Fabric,64.31,8,Medium
ITEM-003160,BRAND-1946,Dress,Organic Cotton,336.63,1,Low
ITEM-003161,BRAND-3688,Sweater,Bamboo Fabric,66.04,3,Low
ITEM-003162,BRAND-0035,Dress,Vegan Leather,222.78,1,Low
ITEM-003163,BRAND-3213,Blouse,Hemp,251.73,3,Low
ITEM-003164,BRAND-0913,Activewear,Recycled Polyester,132.87,6,Medium
ITEM-003165,BRAND-1930,Jeans,Bamboo Fabric,35.48,4,Medium
ITEM-003166,BRAND-4035,Blouse,Bamboo Fabric,251.23,3,Low
ITEM-003167,BRAND-2979,T-shirt,Hemp,45.81,11,High
ITEM-003168,BRAND-2941,Jeans,Vegan Leather,238.32,2,Low
ITEM-003169,BRAND-1736,Shorts,Tencel,67.68,1,Low
ITEM-003170,BRAND-2649,T-shirt,Vegan Leather,128.04,10,High
ITEM-003171,BRAND-0468,Coat,Bamboo Fabric,537.11,1,Low
ITEM-003172,BRAND-1415,T-shirt,Recycled Polyester,82.61,9,High
ITEM-003173,BRAND-0493,Jacket,Tencel,155.75,4,Medium
ITEM-003174,BRAND-3124,Activewear,Recycled Polyester,74.8,8,Medium
ITEM-003175,BRAND-0397,Jacket,Hemp,618.45,1,Low
ITEM-003176,BRAND-3759,Jacket,Vegan Leather,336.33,1,Low
ITEM-003177,BRAND-2045,Blouse,Vegan Leather,40.81,1,Low
ITEM-003178,BRAND-1683,Coat,Tencel,199.86,1,Low
ITEM-003179,BRAND-4277,Dress,Recycled Polyester,202.65,3,Low
ITEM-003180,BRAND-0036,T-shirt,Vegan Leather,37.52,9,High
ITEM-003181,BRAND-4736,Sweater,Hemp,521.43,4,Medium
ITEM-003182,BRAND-3318,Sweater,Organic Cotton,318.07,4,Medium
ITEM-003183,BRAND-1103,T-shirt,Hemp,121.24,8,Medium
ITEM-003184,BRAND-2995,Shorts,Tencel,34.66,5,Medium
ITEM-003185,BRAND-3870,Sweater,Vegan Leather,280.59,2,Low
ITEM-003186,BRAND-3943,Jeans,Organic Cotton,225.3,5,Medium
ITEM-003187,BRAND-0784,Shorts,Bamboo Fabric,58.73,4,Medium
ITEM-003188,BRAND-4461,Jacket,Recycled Polyester,464.92,1,Low
ITEM-003189,BRAND-4431,Jacket,Recycled Polyester,422.97,2,Low
ITEM-003190,BRAND-3897,Activewear,Recycled Polyester,160.03,5,Medium
ITEM-003191,BRAND-3458,Jeans,Vegan Leather,369.46,11,High
ITEM-003192,BRAND-2987,Coat,Vegan Leather,1225.05,1,Low
ITEM-003193,BRAND-3156,T-shirt,Tencel,31.96,4,Medium
ITEM-003194,BRAND-1002,Jacket,Vegan Leather,730.58,2,Low
ITEM-003195,BRAND-4291,Jeans,Recycled Polyester,78.66,8,Medium
ITEM-003196,BRAND-4822,Blouse,Tencel,143.51,1,Low
ITEM-003197,BRAND-0653,Blouse,Bamboo Fabric,258.6,2,Low
ITEM-003198,BRAND-2208,Jacket,Hemp,742.73,4,Medium
ITEM-003199,BRAND-1646,Skirt,Tencel,319.15,2,Low
ITEM-003200,BRAND-2316,Jeans,Hemp,299.96,3,Low
ITEM-003201,BRAND-1381,T-shirt,Tencel,77.65,3,Low
ITEM-003202,BRAND-3719,Jeans,Vegan Leather,128.72,9,High
ITEM-003203,BRAND-2839,Shorts,Recycled Polyester,51.53,4,Medium
ITEM-003204,BRAND-2375,T-shirt,Bamboo Fabric,25.68,11,High
ITEM-003205,BRAND-0448,Coat,Vegan Leather,318.06,1,Low
ITEM-003206,BRAND-4874,Activewear,Tencel,49.58,4,Medium
ITEM-003207,BRAND-2169,Activewear,Recycled Polyester,263.42,9,High
ITEM-003208,BRAND-3070,Jacket,Hemp,502.07,3,Low
ITEM-003209,BRAND-4171,T-shirt,Organic Cotton,102.19,8,Medium
ITEM-003210,BRAND-3699,Blouse,Tencel,238.17,4,Medium
ITEM-003211,BRAND-3635,Shorts,Hemp,140.23,5,Medium
ITEM-003212,BRAND-0492,Blouse,Vegan Leather,103.99,2,Low
ITEM-003213,BRAND-3445,Coat,Bamboo Fabric,139.94,1,Low
ITEM-003214,BRAND-1380,Sweater,Vegan Leather,202.96,2,Low
ITEM-003215,BRAND-1751,Jeans,Hemp,68.4,7,Medium
ITEM-003216,BRAND-4685,Sweater,Tencel,236.99,1,Low
ITEM-003217,BRAND-0756,Sweater,Hemp,63.09,2,Low
ITEM-003218,BRAND-1772,Blouse,Hemp,127.21,1,Low
ITEM-003219,BRAND-3588,Shorts,Recycled Polyester,162.55,3,Low
ITEM-003220,BRAND-0014,Skirt,Vegan Leather,457.67,5,Medium
ITEM-003221,BRAND-0783,Dress,Tencel,103.02,5,Medium
ITEM-003222,BRAND-2419,Blouse,Organic Cotton,379.85,4,Medium
ITEM-003223,BRAND-4748,Coat,Recycled Polyester,303.85,1,Low
ITEM-003224,BRAND-1916,Skirt,Bamboo Fabric,94.26,1,Low
ITEM-003225,BRAND-2898,Jacket,Organic Cotton,296.93,1,Low
ITEM-003226,BRAND-4003,Blouse,Organic Cotton,292.71,4,Medium
ITEM-003227,BRAND-4417,Blouse,Bamboo Fabric,157.6,2,Low
ITEM-003228,BRAND-3244,T-shirt,Vegan Leather,63.93,8,Medium
ITEM-003229,BRAND-2318,T-shirt,Recycled Polyester,10.0,2,Low
ITEM-003230,BRAND-4323,Activewear,Tencel,34.57,4,Medium
ITEM-003231,BRAND-1566,Blouse,Vegan Leather,46.57,1,Low
ITEM-003232,BRAND-4643,Jacket,Recycled Polyester,96.99,2,Low
ITEM-003233,BRAND-1459,Sweater,Hemp,207.87,3,Low
ITEM-003234,BRAND-1153,Blouse,Tencel,182.23,2,Low
ITEM-003235,BRAND-2032,T-shirt,Organic Cotton,45.39,11,High
ITEM-003236,BRAND-4548,Blouse,Bamboo Fabric,168.45,3,Low
ITEM-003237,BRAND-2952,Sweater,Recycled Polyester,519.6,3,Low
ITEM-003238,BRAND-2356,T-shirt,Hemp,52.45,7,Medium
ITEM-003239,BRAND-2524,Jeans,Vegan Leather,46.59,7,Medium
ITEM-003240,BRAND-2256,T-shirt,Organic Cotton,101.56,7,Medium
ITEM-003241,BRAND-0852,T-shirt,Recycled Polyester,90.99,9,High
